level	col_a	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
level_09	भूषणः	(m) украшение, орнамент	flag	phrase,unknown			украшение:S:-:- орнамент:S:-:-			
level_09	दोषः	(m) недостаток, ошибка, промах	flag	phrase,unknown			недостаток:S:-:- ошибка:S:-:- промах:S:-:-			
level_09	हस्तः	(m) рука	ok	phrase		5	рука:S:5:1367.37			
level_09	कामः	(m) желание, вожделение, тоска	flag	phrase,unknown		4	желание:S:4:164.59 вожделение:S:-:- тоска:S:-:-			
level_09	कण्ठः	(m) горло, шея	flag	phrase,unknown			горло:S:-:- шея:S:-:-			
level_09	किम्	что?, почему	flag	phrase,unknown			почему:ADV:-:-			
level_09	क्रोध​	(m) гнев	flag	phrase,unknown			гнев:S:-:-			
level_09	लोभः	(m)  жадность	flag	phrase,unknown			жадность:S:-:-			
level_09	मोहः	(m) заблуждение, ошибка	flag	phrase,unknown			заблуждение:S:-:- ошибка:S:-:-			
level_09	मुखम्	(n) рот, лицо	flag	phrase,unknown			рот:S:-:- лицо:S:-:-			
level_09	नाशः	(m) погибель	flag	phrase,unknown			погибель:S:-:-			
level_09	निपतति	(P.) (он) падает на	flag	phrase,unknown			падать:V:-:-			
level_09	पापम्	(n) зло	flag	phrase,unknown			зло:S:-:-			
level_09	फलम्	(n) плод	flag	phrase,unknown			плод:S:-:-			
level_09	प्रभवति	(P.) (он) возникает, появляется	flag	phrase,unknown			возникать:V:-:- появляться:V:-:-			
level_09	प्रजनते	(А.) (он) рождается, порождается	flag	phrase,unknown			рождаться:V:-:- порождаться:V:-:-			
level_09	सकृत्	(adv.) один раз, однажды	flag	phrase,unknown			один:A:-:- раз:S:-:- однажды:ADV:-:-			
level_09	सः	(m) он, тот, этот	flag	phrase,unknown			тот:A:-:- этот:A:-:-			
level_09	सत्यम्	(n) правда, истина	flag	phrase,unknown			истина:S:-:-			
level_09	श्रोत्रम्	(n) ухо, слух	flag	phrase,unknown			ухо:S:-:- слух:S:-:-			
level_09	वीरः	(m) мужчина, герой	flag	phrase,unknown			мужчина:S:-:- герой:S:-:-			
